District,City,Latitude,Longitude,Price,PriceMillionPerM2,Size,LandType,Width,Length,Legalty,Ward
762,79,10.857563,106.74531,3650000000,68.86793,53.0,1,4.0,14.0,1.0,26821
783,79,11.015418,106.465385,1600000000,2.6666667,600.0,4,10.0,60.0,1.0,27520
783,79,10.93994,106.635025,5900000000,22.779922,259.0,1,,,1.0,27550
731,75,10.872396,106.9325,1200000000,9.779959,122.6999,1,5.0,24.0,1.0,26374
762,79,10.834625,106.75527,4800000000,94.117645,51.0,1,4.0,,1.0,26827
783,79,10.976565,106.614395,1800000000,14.4,125.0,1,5.0,25.0,1.0,27544
777,79,10.747893,106.6085,50000000000,125.0,400.0,1,20.0,20.0,1.0,27451
806,80,10.618568,106.58492,899000000,8.99,100.0,1,5.0,20.0,1.0,28111
762,79,10.844702,106.761856,7500000000,57.251907,131.0,1,6.0,22.0,1.0,26827
724,74,10.902237,106.787315,4500000000,43.26923,104.0,1,,,1.0,25957
783,79,11.018926,106.5392,8000000000,13.00813,615.0,1,15.0,41.0,1.0,27517
721,74,11.0882,106.66627,1340000000,17.866667,75.0,2,5.0,15.0,2.0,25849
783,79,11.011451,106.42881,8900000000,2.2908623,3885.0,1,,,1.0,27526
783,79,10.93994,106.635025,16448000000,8.0,2056.0,1,28.0,70.0,1.0,27550
783,79,10.94713,106.50538,18500000000,6.3881216,2896.0,1,,,1.0,27556
783,79,10.92257,106.60727,21975000000,5.0,4395.0,1,,,1.0,27550
783,79,10.93994,106.635025,4500000000,9.0,500.0,1,,,1.0,27550
783,79,10.94161,106.64112,23000000000,4.509804,5100.0,1,,,1.0,27550
761,79,10.859661,106.70577,3250000000,62.5,52.0,1,5.0,10.3999,1.0,26779
783,79,10.9228945,106.60277,1350000000,11.538462,117.0,1,,,1.0,27550
769,79,10.7857,106.764725,7350000000,97.60956,75.3,1,4.0,18.5,1.0,27100
783,79,11.054679,106.45681,850000000,8.5,100.0,1,,,1.0,27520
725,74,10.9019,106.7061,3980000000,39.8,100.0,1,5.0,20.0,1.0,25966
778,79,10.710087,106.73725,2800000000,43.076923,65.0,1,4.0,16.25,1.0,27493
786,79,10.689556,106.74202,2800000000,43.01082,65.0999,1,4.0,16.25,1.0,27643
918,92,10.058003,105.76153,1550000000,18.652248,83.0999,1,5.0,16.0,1.0,31177
783,79,11.008386,106.422424,590000000,1.121673,526.0,1,20.0,26.0,1.0,27526
785,79,10.8238,106.5643,750000000,10.714286,70.0,1,4.0,16.0,1.0,27601
724,74,10.921409,106.75882,3250000000,23.897058,136.0,1,8.0,,1.0,25948
807,80,10.631051,106.70577,2000000000,12.578616,159.0,1,10.0,15.0,3.0,28168
735,75,11.007064,106.80014,1350000000,7.5,180.0,1,4.5,40.0,2.0,26194
724,74,10.8864,106.7834,7600000000,67.85714,112.0,1,5.0,23.0,1.0,25957
815,82,10.376813,106.37841,860000000,12.554745,68.5,1,4.1999,14.3,1.0,28288
718,74,11.019286,106.64851,1350000000,3.75,360.0,1,12.0,30.0,1.0,25759
725,74,10.877594,106.699776,7100000000,35.5,200.0,1,10.0,20.0,1.0,25990
769,79,10.865539,106.81362,11000000000,36.666668,300.0,1,,,1.0,26836
769,79,10.787688,106.80093,3250000000,57.017544,57.0,1,4.0,15.0,1.0,26866
721,74,11.148853,106.61145,1430000000,9.533334,150.0,1,5.0,30.0,1.0,25813
494,48,16.004314,108.240486,3200000000,30.47619,105.0,2,,,1.0,20287
731,75,10.9638,106.835,2500000000,40.322582,62.0,1,5.0,12.3999,1.0,25996
721,74,11.112711,106.670395,1120000000,0.6548942,1710.2,1,30.5,56.0,1.0,25849
697,70,11.482726,106.61734,520000000,1.7931035,290.0,1,6.0,50.0,1.0,25441
785,79,10.663981,106.570206,999000000,9.99,100.0,1,5.0,20.0,1.0,27637
306,31,20.856937,106.74116,100000000000,2.5,40000.0,3,190.0,211.0,1.0,11410
753,77,10.494302,107.2835,350000000,2.0588236,170.0,1,5.0,34.0,1.0,26680
786,79,10.71216,106.6966,6900000000,61.607143,112.0,1,8.0,14.0,1.0,27646
783,79,11.02397,106.50452,5490000000,10.98,500.0,1,10.0,50.0,1.0,27514
148,17,20.769466,105.3541,17800000000,17.979797,990.0,1,,,1.0,4828
724,74,10.890683,106.78464,2850000000,45.6,62.5,1,5.0,12.5,1.0,25957
751,77,10.574417,107.56051,11000000000,11.0,1000.0,1,18.0,60.0,1.0,26656
725,74,10.8829,106.6947,8950000000,21.10849,424.0,1,10.3,41.0,1.0,25990
855,86,10.9074,107.2332,2300000000,12.707182,181.0,1,5.1999,32.0,1.0,29563
710,72,11.183823,106.16532,979000000,1.6763699,584.0,1,10.0,58.0,1.0,25660
753,77,10.4054165,107.26073,2650000000,35.333332,75.0,1,5.0,15.0,1.0,26692
764,79,10.8461,106.678,2500000000,50.0,50.0,1,5.0,10.0,1.0,26875
918,92,10.059162,105.76638,1650000000,20.625,80.0,1,4.0,20.0,1.0,31178
643,66,12.66256,108.10446,1830000000,15.25,120.0,1,5.0,24.0,1.0,24166
806,80,10.610232,106.50099,700000000,6.25,112.0,1,5.0,23.0,1.0,28117
803,80,10.625955,106.54334,1300000000,21.666666,60.0,1,4.0,15.0,1.0,28030
784,79,10.9132,106.6733,17000000000,13.076923,1300.0,1,22.0,50.0,1.0,27565
786,79,10.693917,106.70254,5150000000,60.51718,85.0998,1,6.9,12.5,1.0,27646
761,79,10.888189,106.6871,4400000000,25.882353,170.0,1,9.3,18.0,1.0,26767
784,79,10.90841,106.59125,10000000000,9.090909,1100.0,1,12.0,95.0,1.0,27562
802,80,10.8328705,106.39937,10000000000,1.5151515,6600.0,1,47.0,140.0,1.0,27979
911,91,10.2163,103.9589,8800000000,6.903586,1274.7,1,,,1.0,31078
725,74,10.8815,106.7136,7500000000,29.182878,257.0,1,11.0,27.0,1.0,25990
276,1,20.990559,105.567955,3252000000,37.99074,85.5998,1,4.42,19.78,1.0,10012
725,74,10.9302845,106.68776,2590000000,17.98611,144.0,1,4.8,30.0,1.0,25984
495,48,16.005892,108.22402,3700000000,37.0,100.0,2,,,1.0,20314
822,82,10.3907,106.5289,350000000,2.2727273,154.0,1,,,1.0,28621
493,48,16.107512,108.25844,4000000000,44.444443,90.0,1,5.0,,1.0,20263
731,75,10.926897,106.81609,2700000000,27.0,100.0,1,4.5,22.2999,1.0,26053
723,74,11.11477,106.75389,1200000000,12.0,100.0,1,5.0,20.0,1.0,25915
217,24,21.391205,106.311066,1300000000,5.8295965,223.0,1,5.0,46.0,1.0,7387
784,79,10.859224,106.608055,3500000000,37.513397,93.3,1,5.3,17.7999,1.0,27586
761,79,10.884513,106.637314,6850000000,51.89394,132.0,1,4.0,33.0,1.0,26770
764,79,10.838596,106.68005,2080000000,49.52381,42.0,1,5.0,,1.0,26876
762,79,10.876,106.7266,2300000000,27.058823,85.0,1,5.0,17.0,1.0,26797
681,68,11.4778,107.4844,11500000000,1.8253968,6300.0,1,60.0,,1.0,25111
660,67,11.9413,107.7279,2500000000,0.20833333,12000.0,4,,,1.0,24628
660,67,12.0148,107.6093,15000000000,1.1534026,13005.0,4,,,1.0,24618
761,79,10.889942,106.67497,3760000000,51.86207,72.5,1,5.4,14.0,1.0,26764
777,79,10.772308,106.609245,7500000000,104.31155,71.9,2,4.0,17.0,1.0,27445
568,56,12.29853,109.209435,38400000000,47.030006,816.5,1,18.0,,1.0,22327
762,79,10.84255,106.72704,6700000000,94.366196,71.0,1,4.48,15.8999,1.0,26812
807,80,10.613144,106.635025,3500000000,20.0,175.0,1,5.0,35.0,1.0,28177
718,74,11.01679,106.68409,1200000000,17.142857,70.0,1,,,1.0,25762
808,80,10.484477,106.449425,998000000,6.8827586,145.0,1,5.5,30.0,1.0,28222
751,77,10.5452,107.4188,1450000000,3.4939759,415.0,1,8.6,50.0,1.0,26629
672,68,11.921522,108.5268,3100000000,6.1386137,505.0,4,11.0,46.0,1.0,24805
778,79,10.704245,106.72961,500000000,11.111111,45.0,1,3.0,15.0,3.0,27493
737,75,10.878407,106.983734,4300000000,18.85965,228.0,1,5.0,46.0,1.0,26296
761,79,10.861174,106.680115,8500000000,68.0,125.0,1,4.0,31.2999,1.0,26767
276,1,20.990559,105.567955,2984000000,28.999027,102.9,1,5.9,14.22,1.0,10012
725,74,10.877594,106.699776,4850000000,32.333332,150.0,1,6.0,25.0,1.0,25990
785,79,10.685857,106.5972,850000000,9.444445,90.0,1,,,1.0,27625
769,79,10.84629,106.83052,4000000000,36.363636,110.0,1,5.3,22.0,1.0,26833
497,48,15.966055,108.21106,3400000000,22.222221,153.0,1,,,1.0,20329
710,72,11.176986,106.305176,775000000,1.302521,595.0,1,35.0,28.0,1.0,25666
697,70,11.414469,106.5643,530000000,1.7666667,300.0,1,6.0,50.0,1.0,25444
805,80,10.543372,106.517166,490000000,4.4545455,110.0,4,5.0,22.0,1.0,28090
507,49,15.953709,108.25555,1100000000,8.58035,128.1999,1,5.0,25.7,1.0,20563
732,75,10.9792,107.2843,5500000000,0.6111111,9000.0,4,,,1.0,26092
739,75,10.759662,107.13073,5150000000,1.2875,4000.0,4,,60.0,1.0,26347
742,75,10.733405,106.82,3150000000,20.38835,154.5,1,10.0,15.0,1.0,26476
710,72,11.157687,106.258095,950000000,1.3571428,700.0,1,10.0,70.0,1.0,25663
710,72,11.079084,106.2934,675000000,3.6684783,184.0,1,9.0,24.0,1.0,25678
804,80,10.614917,106.39937,699000000,0.699,1000.0,4,12.0,94.0,2.0,28042
724,74,10.9226,106.7661,8500000000,39.351852,216.0,1,7.0,,1.0,25948
672,68,11.9046955,108.46276,2365000000,11.0,215.0,1,10.0,21.5,1.0,24802
723,74,11.03669,106.75885,350000000000,35.0,10000.0,4,80.0,125.0,1.0,25921
794,80,10.5445,106.39535,2090000000,23.222221,90.0,1,5.0,18.0,1.0,27700
718,74,10.966258,106.68325,1600000000,23.809595,67.1998,1,4.8,14.0,1.0,25753
724,74,10.924538,106.763214,2850000000,25.90909,110.0,1,5.0,22.0,1.0,25948
761,79,10.8591,106.6677,9800000000,32.885906,298.0,1,8.0,38.0,1.0,26764
785,79,10.728119,106.651955,1350000000,13.5,100.0,1,5.0,20.0,1.0,27619
803,80,10.626326,106.52293,550000000,5.5,100.0,1,5.0,20.0,1.0,28024
753,77,10.514343,107.2887,570000000,3.1666667,180.0,1,5.0,35.0,1.0,26683
491,48,16.059872,108.21114,2650000000,35.333332,75.0,1,,,1.0,20221
696,70,11.668317,107.06473,210000000,0.175,1200.0,1,20.0,60.0,1.0,25423
731,75,10.853705,106.93067,650000000,6.5,100.0,2,5.0,20.0,1.0,26374
739,75,10.743235,107.3512,500000000,0.3846154,1300.0,4,40.0,35.0,1.0,26362
753,77,10.501716,107.32444,450000000,1.8,250.0,1,5.0,50.0,1.0,26683
739,75,10.7662,107.26749,1780000000,0.89,2000.0,4,30.0,70.0,1.0,26344
739,75,10.7662,107.26749,2800000000,0.56,5000.0,4,30.0,160.0,1.0,26356
724,74,10.917414,106.76861,2050000000,31.538462,65.0,1,4.0,16.0,1.0,25948
739,75,10.829484,107.263504,9800000000,0.784,12500.0,4,300.0,400.0,1.0,26350
740,75,10.831339,106.93674,5400000000,30.0,180.0,1,6.0,30.0,1.0,26383
751,77,10.697035,107.373055,650000000,5.4166665,120.0,1,5.0,24.0,1.0,26638
751,77,10.7184,107.4003,4200000000,0.67741936,6200.0,1,60.0,100.0,1.0,26635
739,75,10.7898,107.3061,1600000000,1.4545455,1100.0,1,12.0,90.0,1.0,26362
740,75,10.796,107.1092,5500000000,4.230769,1300.0,4,18.0,80.0,1.0,26401
277,1,20.92184,105.62073,2150000000,4.7777777,450.0,4,20.0,22.0,2.0,10027
739,75,10.7488,107.3511,1600000000,8.0,200.0,1,5.0,37.0,1.0,26362
739,75,10.7864,107.3256,1290000000,0.645,2000.0,1,30.0,70.0,1.0,26356
785,79,10.829512,106.57908,1280000000,13.333333,96.0,1,4.0,24.0,2.0,27601
696,70,11.906,107.3392,2500000000,0.051733058,48325.0,4,,,1.0,25400
765,79,10.818942,106.699715,2950000000,147.5,20.0,1,4.0,,1.0,26905
695,70,11.61969,106.900444,750000000,3.2327585,232.0,1,5.0,45.0,1.0,25366
784,79,10.870335,106.534904,13500000000,27.439024,492.0,1,10.0,53.0,1.0,27589
750,77,10.655924,107.23709,4950000000,2.4565756,2015.0,1,50.0,40.0,1.0,26575
783,79,11.017913,106.59125,5500000000,2.814739,1954.0,1,46.0,43.0,1.0,27523
172,19,21.462276,105.881874,1850000000,23.717949,78.0,2,6.0,16.0,1.0,5869
785,79,10.732878,106.674126,1900000000,23.75,80.0,1,5.0,16.0,1.0,27619
784,79,10.90841,106.59125,3650000000,31.73913,115.0,1,5.0,23.0,1.0,27562
794,80,10.491389,106.39158,388000000,3.88,100.0,1,5.0,20.0,1.0,27692
628,64,14.041168,107.79916,150000000,0.32119915,467.0,1,11.0,40.0,1.0,23771
17,1,21.179623,105.83784,3750000000,52.083332,72.0,1,4.0,18.0,1.0,466
672,68,11.924301,108.363686,6000000000,9.708738,618.0,1,12.5,,1.0,24808
742,75,10.664138,106.92092,13000000000,6.4935064,2002.0,4,40.0,50.0,1.0,26503
761,79,10.8834305,106.670395,4500000000,43.26923,104.0,1,5.0,21.0,1.0,26764
628,64,14.049652,107.834694,530000000,0.35333332,1500.0,1,,,1.0,23770
17,1,21.119663,105.81535,4300000000,107.5,40.0,1,3.7,12.0,1.0,502
718,74,11.013716,106.68219,6500000000,54.166668,120.0,1,6.0,24.0,1.0,25762
777,79,10.744743,106.622765,3900000000,73.58491,53.0,1,4.0,13.0,1.0,27460
697,70,11.482726,106.61734,1039000000,1.5845661,655.7,1,13.0,50.0,1.0,25441
736,75,11.090443,107.214676,6300000000,5.7272725,1100.0,1,25.0,50.0,1.0,26242
710,72,11.115171,106.234566,100000000,0.28328612,353.0,1,10.0,36.0,1.0,25675
725,74,10.92375,106.69276,8500000000,10.059172,845.0,1,19.0,44.0,1.0,25984
643,66,12.71093,108.08534,2500000000,5.2083335,480.0,1,,,1.0,24124
710,72,11.122802,106.290825,115000000,0.8333333,138.0,1,5.0,28.0,1.0,25669
801,80,10.843113,106.311066,2350000000,0.25268817,9300.0,4,,,1.0,27919
776,79,10.71067,106.61838,6500000000,62.801933,103.5,1,,,1.0,27430
751,77,10.479,107.39671,59000000000,7.763158,7600.0,4,55.0,138.0,1.0,26623
494,48,16.026005,108.241554,5200000000,54.736843,95.0,1,5.0,19.0,1.0,20285
808,80,10.457511,106.526955,580000000,2.2307692,260.0,1,10.0,26.0,1.0,28234
708,72,11.383097,106.05226,1500000000,1.4176356,1058.0999,4,12.0,88.0,1.0,25594
698,70,11.735233,106.80604,300000000,0.6,500.0,1,10.0,50.0,1.0,25255
778,79,10.72889,106.73916,140000000000,93.333336,1500.0,1,12.0,125.0,1.0,27484
494,48,16.05,108.2404,12000000000,171.42857,70.0,1,5.0,14.0,1.0,20284
695,70,11.562154,106.95171,580000000,0.1632883,3552.0,1,,,1.0,25390
808,80,10.457511,106.526955,390000000,2.9545455,132.0,1,6.0,22.0,2.0,28234
784,79,10.919762,106.65568,4790000000,29.9375,160.0,1,8.0,20.0,1.0,27565
761,79,10.866487,106.68815,6600000000,38.372093,172.0,1,5.0,34.0,1.0,26767
494,48,16.051138,108.244026,5900000000,95.16129,62.0,1,4.0,,1.0,20284
764,79,10.8549,106.6584,28400000000,66.666664,426.0,1,16.0,30.0,1.0,26872
680,68,11.622484,107.91763,499000000,4.1583333,120.0,1,,,1.0,25081
832,83,10.2347,106.1875,1300000000,1.3,1000.0,4,21.0,47.0,1.0,28885
777,79,10.736057,106.59062,2700000000,49.090908,55.0,1,5.0,11.0,1.0,27457
941,94,9.6482,105.9879,1400000,0.00074626866,1876.0,4,16.7,93.0,1.0,31498
934,93,9.877561,105.74098,620000000,7.75,80.0,1,5.0,16.0,1.0,31408
762,79,10.841435,106.73139,7000000000,98.59155,71.0,1,5.5999,15.6,1.0,26812
783,79,10.8231,106.6354,2780000000,10.0,278.0,1,7.0,38.0,1.0,27508
777,79,10.745388,106.61593,14950000000,99.666664,150.0,1,6.0,25.0,1.0,27451
777,79,10.7552,106.6128,20500000000,102.5,200.0,1,10.0,20.0,1.0,27451
783,79,11.060326,106.4347,8000000000,4.5950603,1741.0,1,17.0,100.0,1.0,27505
761,79,10.83105,106.692825,2150000000,30.714285,70.0,1,,,1.0,26779
695,70,11.415281,107.01851,400000000,1.6,250.0,1,5.0,50.0,1.0,25378
494,48,16.025723,108.24398,4700000000,47.0,100.0,1,5.0,20.0,1.0,20285
737,75,10.878407,106.983734,3600000000,30.405405,118.4,2,4.0,29.0,1.0,26296
736,75,11.148138,107.2348,799000000,0.5707143,1400.0,4,,,1.0,26227
784,79,10.894949,106.60383,2200000000,24.175825,91.0,1,6.3,14.5,1.0,27574
918,92,10.069448,105.73884,2500000000,22.727272,110.0,1,5.0,22.0,1.0,31168
680,68,11.550887,107.963615,895000000,4.338342,206.3,1,7.0,29.7999,1.0,25084
696,70,11.947642,107.18199,530000000,0.53,1000.0,4,,,1.0,25398
719,74,11.285348,106.61734,750000000,7.5,100.0,1,5.0,20.0,1.0,25822
794,80,10.539933,106.414925,3600000000,11.428572,315.0,1,19.0,16.5,1.0,27694
4,1,21.022488,105.88087,600000000,11.538462,52.0,4,,,3.0,145
643,66,12.695189,108.02888,3010000000,0.7,4300.0,4,,,1.0,24160
807,80,10.531373,106.728714,30000000000,1.8771118,15982.0,1,,,1.0,28207
754,77,10.6201,107.0558,2800000000,2.8,1000.0,4,,,1.0,26704
676,68,20.98709,105.80595,435000000,2.5588236,170.0,1,5.0,,1.0,24910
786,79,10.68945,106.70262,11450000000,114.5,100.0,2,5.0,20.0,1.0,27646
802,80,10.861045,106.50176,950000000,7.6,125.0,1,5.0,25.0,1.0,27976
785,79,10.660624,106.60335,10800000000,15.083798,716.0,1,25.7,,1.0,27634
769,79,10.870625,106.81414,1900000000,31.666666,60.0,1,,,1.0,26830
672,68,11.947251,108.42984,22000000000,65.08876,338.0,1,12.0,28.0,1.0,24787
495,48,16.019634,108.21381,3100000000,43.055557,72.0,1,5.0,14.3999,1.0,20260
507,49,15.953709,108.25555,1500000000,12.396694,121.0,1,,,1.0,20563
268,1,20.899273,105.78882,2700000000,76.923294,35.0999,1,,,1.0,9562
718,74,10.967465,106.65793,7600000000,84.44444,90.0,1,5.0,18.0,1.0,25756
800,80,10.630033,106.21691,4600000000,0.21904762,21000.0,4,41.0,500.0,1.0,27883
785,79,10.6919,106.6548,560000000,5.6,100.0,1,5.0,20.0,1.0,27628
761,79,10.881889,106.6436,2600000000,46.42857,56.0,1,4.0,14.0,1.0,26770
802,80,10.863038,106.44648,1700000000,7.589286,224.0,1,8.0,28.0,1.0,27967
784,79,10.90841,106.59125,7300000000,6.529517,1118.0,4,14.6,70.0,1.0,27562
712,72,11.034649,106.35521,300000000,4.0,75.0,1,5.0,15.0,1.0,25708
738,75,10.942605,107.14018,599000000,0.42785713,1400.0,4,36.0,40.0,1.0,26326
737,75,10.952125,107.01485,650000000,6.632653,98.0,1,5.5,23.0,1.0,26248
736,75,11.0562105,107.27255,1350000000,1.3274336,1017.0,1,13.5,75.0,1.0,26245
769,79,10.78224,106.77278,15800000000,89.77273,176.0,2,8.0,22.0,1.0,27097
784,79,10.882289,106.54056,245000000,24.5,10.0,1,2.0,5.0,1.0,27577
689,70,11.541115,106.89529,220000000,0.88,250.0,1,5.0,50.0,1.0,25198
778,79,10.740958,106.7102,81000000000,300.0,270.0,1,10.0,27.0,1.0,27481
769,79,10.870625,106.81414,1990000000,24.875,80.0,2,5.0,16.0,1.0,26830
808,80,10.450417,106.566376,320000000,0.73394495,436.0,4,40.0,12.0,1.0,28225
802,80,10.870725,106.50538,2000000000,9.009009,222.0,1,5.0,44.0,1.0,27976
761,79,10.894285,106.6469,7900000000,33.90558,233.0,1,5.0,35.0,1.0,26770
738,75,10.929289,107.11301,270000000,2.16,125.0,4,5.0,25.0,3.0,26317
919,92,10.000923,105.74713,1590000000,33.125,48.0,1,4.0,12.0,1.0,31186
672,68,11.94824,108.47991,6300000000,31.5,200.0,1,10.5,19.0,1.0,24799
672,68,11.963118,108.44306,5500000000,58.51064,94.0,1,4.5,22.0,1.0,24772
497,48,15.991164,108.20702,2500000000,25.0,100.0,2,5.0,20.0,1.0,20329
316,31,20.627222,106.4936,2550000000,5.1,500.0,1,,,1.0,11899
736,75,11.0562105,107.27255,3600000000,0.072,50000.0,4,50.0,1000.0,1.0,26245
753,77,10.496919,107.270935,1450000000,8.529411,170.0,1,6.0,28.0,1.0,26680
495,48,16.003473,108.22272,3400000000,34.0,100.0,1,5.0,20.0,1.0,20314
918,92,10.077406,105.745125,2250000000,21.26654,105.8,1,4.5,23.5,1.0,31168
648,66,12.792222,108.08951,950000000,3.287197,289.0,1,10.0,29.0,1.0,24256
268,1,20.964642,105.76773,290000000000,232.0,1250.0,1,25.0,50.0,1.0,9550
718,74,11.028857,106.655655,1300000000,11.926605,109.0,1,5.0,23.0,1.0,25759
806,80,10.618568,106.58492,1575000000,15.441176,102.0,1,4.4,24.3999,1.0,28111
765,79,10.824318,106.70339,9000000000,112.5,80.0,1,4.0,20.0,1.0,26905
21,1,21.059877,105.745544,3600000000,104.347824,34.5,1,,,1.0,613
672,68,11.921523,108.43615,900000000,7.2,125.0,1,,,1.0,24802
783,79,10.937108,106.55152,620000000,4.378531,141.6,1,5.0,28.2999,1.0,27553
648,66,12.7931,108.1547,350000000,1.2280701,285.0,1,5.0,57.0,1.0,24292
643,66,12.6625,108.1044,1480000000,7.4,200.0,1,10.0,20.0,2.0,24166
653,66,12.559232,108.34453,300000000,100.0,3.0,4,,,1.0,24454
783,79,11.0274,106.4577,1250000000,10.416667,120.0,1,7.0,17.0,1.0,27520
855,86,10.260422,105.89362,4800000000,1.4117647,3400.0,1,18.0,175.0,1.0,29569
738,75,10.9514885,107.14017,1250000000,1.25,1000.0,4,,,1.0,26326
494,48,15.992637,108.23278,2550000000,25.5,100.0,1,5.0,20.0,1.0,20287
777,79,10.721719,106.61139,3350000000,65.42969,51.2,1,4.0,12.8,1.0,27460
737,75,10.980002,107.08347,2350000000,0.78333336,3000.0,3,30.0,80.0,1.0,26260
690,70,11.637909,106.593765,260000000,0.70652175,368.0,1,15.0,27.0,1.0,25320
776,79,10.710696,106.62515,3200000000,51.612904,62.0,1,4.0,15.0,1.0,27433
802,80,10.79607,106.43153,209000000,2.4588234,85.0,1,5.0,17.0,1.0,27988
783,79,10.965578,106.5047,10900000000,19.464285,560.0,1,13.0,43.0,1.0,27556
764,79,10.842482,106.6677,6500000000,65.65656,99.0,1,6.0,16.2,1.0,26878
761,79,10.828263,106.62025,3600000000,50.0,72.0,1,4.1999,17.5,1.0,26791
719,74,11.201767,106.54662,1100000000,0.5,2200.0,1,30.0,75.0,1.0,25828
724,74,10.9339075,106.761345,3850000000,35.0,110.0,1,5.0,21.0,1.0,25945
707,72,11.316456,106.16398,8999999000,1.4062499,6400.0,1,80.0,80.0,1.0,25567
783,79,10.9343,106.5505,1350000000,12.162162,111.0,1,5.0,22.0,1.0,27553
784,79,10.878695,106.609055,8500000000,38.990826,218.0,1,6.0,38.0,1.0,27580
761,79,10.872191,106.67686,1950000000,23.493977,83.0,1,4.0,21.0,1.0,26764
676,68,11.735245,108.20216,1350000000,1.1904762,1134.0,1,12.0,94.0,1.0,24916
695,70,11.616576,106.89597,165000000,0.62737644,263.0,1,5.0,56.0,1.0,25366
761,79,10.842793,106.69402,3800000000,41.08108,92.5,1,,,1.0,26779
918,92,10.074741,105.73341,1899000000,16.88,112.5,1,4.5,25.0,1.0,31168
672,68,11.969922,108.42766,650000000,8.783784,74.0,4,5.0,15.0,3.0,24769
802,80,10.826899,106.45664,1299000000,10.560976,123.0,1,6.0,21.0,1.0,27937
737,75,10.951373,106.99385,60000000000,10.0,6000.0,4,30.0,200.0,1.0,26290
737,75,11.007758,107.04842,1750000000,1.75,1000.0,2,20.0,50.0,1.0,26254
807,80,10.565353,106.63453,5000000000,18.796993,266.0,1,5.0,53.0,1.0,28198
784,79,10.870488,106.61135,4500000000,29.605263,152.0,1,5.0,30.0,1.0,27586
737,75,10.951373,106.99385,80000000000,6.633499,12060.0,4,134.0,90.0,1.0,26290
918,92,10.063463,105.756584,2400000000,24.56502,97.6999,1,4.25,23.0,1.0,31177
495,48,15.981644,108.21144,3750000000,37.5,100.0,2,5.0,20.0,1.0,20314
747,77,10.389589,107.12059,480000000,5.3333335,90.0,4,4.5,20.0,1.0,26539
276,1,21.038618,105.54729,5928000000,38.0,156.0,1,,,1.0,9982
497,48,15.97223,108.172516,1090000000,6.526946,167.0,1,5.0,34.0,1.0,20326
673,68,11.604552,107.76955,300000000,0.6,500.0,1,,,1.0,24832
494,48,16.03022,108.25258,5100000000,50.0,102.0,1,,,1.0,20285
783,79,10.9897,106.4915,1600000000,16.0,100.0,1,5.0,20.0,1.0,27532
783,79,11.035925,106.55579,1450000000,15.591398,93.0,1,,,1.0,27517
505,49,15.96593,107.91763,1700000000,1.9744483,861.0,1,8.0,107.0,1.0,20485
785,79,10.743873,106.539055,6500000000,14.606742,445.0,1,7.0,60.0,1.0,27613
738,75,10.942605,107.14018,650000000,4.3333335,150.0,1,5.0,,1.0,26326
494,48,16.000658,108.23845,1590000000,18.068182,88.0,1,5.0,17.0,1.0,20287
941,94,9.603682,105.965866,1250000000,9.057971,138.0,1,6.0,23.0,1.0,31510
737,75,10.9867,106.9653,1800000000,7.594937,237.0,1,6.0,46.0,1.0,26269
735,75,11.0436,107.0185,1500000000,2.5728989,583.0,1,,,1.0,26182
784,79,10.866623,106.59731,17000000000,48.57143,350.0,1,10.0,35.0,1.0,27583
494,48,16.029625,108.24559,5900000000,46.45669,127.0,1,7.0,20.0,1.0,20285
761,79,10.872191,106.67686,4500000000,21.634615,208.0,1,9.1999,22.0,1.0,26764
497,48,15.995487,108.192055,1550000000,12.916667,120.0,1,5.0,,1.0,20323
697,70,11.488,106.61474,500000000,0.9881423,506.0,1,7.0,78.0,1.0,25441
724,74,10.900409,106.79821,3800000000,16.52174,230.0,1,10.0,24.0,1.0,25951
712,72,11.190466,106.358154,6400000000,6.2196307,1029.0,1,30.0,34.0,1.0,25711
672,68,11.939789,108.45493,6300000000,63.0,100.0,1,10.0,10.0,1.0,24796
697,70,11.482726,106.61734,280000000,0.2,1400.0,1,20.0,70.0,1.0,25441
490,48,16.069395,108.159805,4180000000,41.8,100.0,1,5.0,20.0,1.0,20200
495,48,15.979792,108.21711,5450000000,54.5,100.0,1,5.0,20.0,1.0,20314
916,92,10.0122,105.749,2199000000,32.577778,67.5,1,4.5,15.0,2.0,31150
672,68,11.939839,108.45734,9500000000,20.255863,469.0,1,10.0,46.0,1.0,24796
919,92,9.9947,105.7761,1890000000,27.0,70.0,1,5.0,14.0,2.0,31192
933,93,9.936293,105.87013,1150000000,14.375,80.0,1,5.0,16.0,1.0,31381
676,68,11.853848,108.392,1050000000,2.1,500.0,1,10.0,50.0,1.0,24901
919,92,9.994971,105.7762,2750000000,34.375,80.0,1,5.0,16.0,1.0,31192
495,48,16.001999,108.219955,1550000000,12.916667,120.0,1,5.0,,1.0,20314
933,93,9.9362,105.8701,720000000,9.0,80.0,1,5.0,16.0,1.0,31381
916,92,10.0122,105.749,1950000000,30.952381,63.0,1,4.5,14.0,2.0,31150
919,92,9.9947,105.7761,2636000000,29.288889,90.0,1,6.0,15.0,2.0,31192
769,79,10.842542,106.820076,70000000000,87.5,800.0,1,20.0,40.0,1.0,26833
918,92,10.0734,105.7431,2299000000,19.991304,115.0,1,5.0,23.0,1.0,31168
735,75,11.0101,106.832,39500000000,17.800812,2219.0,1,,,1.0,26188
